#Scenario,Year,C_atm,C_ocean,Ocean_ph,T_C,T_F,T_anomaly,F_ha,F_ao,F_oa,F_al,F_la,Tot_ha
1,2083,911.2471994,500.2957187,8.029238909,15.45781263,59.82406273,1.457812626,0.008503441,104.1450794,105.2444499,123.4140029,120,799.7378544
1,2084,908.9591807,499.2024815,8.030330735,15.44651496,59.80372692,1.446514957,0.006475144,103.8821807,104.9754179,123.387731,120,799.7443295
1,2085,906.6892157,498.1156877,8.031416666,15.43530759,59.78355366,1.435307591,0.004906059,103.6213466,104.7081404,123.3616648,120,799.7492356
1,2086,904.4372183,497.0355802,8.03249669,15.42419016,59.76354229,1.424190163,0.003698661,103.3625706,104.4426782,123.3358037,120,799.7529343
1,2087,902.2030805,495.9623458,8.03357081,15.41316217,59.7436919,1.413162167,0.002774501,103.1058429,104.1790773,123.3101467,120,799.7557088
1,2088,899.9866792,494.8961253,8.034639034,15.40222299,59.72400139,1.402222994,0.002070874,102.8511512,103.9173717,123.2846926,120,799.7577796
1,2089,897.787881,493.8370214,8.035701377,15.39137197,59.70446954,1.391371965,0.001537982,102.5984814,103.6575854,123.2594401,120,799.7593176
1,2090,895.6065457,492.7851055,8.036757857,15.38060836,59.68509504,1.380608357,0.00113652,102.3478184,103.3997343,123.2343877,120,799.7604541
1,2091,893.442529,491.7404241,8.037808494,15.36993141,59.66587654,1.369931414,0.000835664,102.0991462,103.1438276,123.2095338,120,799.7612898
1,2092,891.2956847,490.703003,8.038853312,15.35934037,59.64681266,1.359340366,0.000611385,101.8524483,102.8898694,123.1848768,120,799.7619012
1,2093,889.165866,489.6728518,8.039892333,15.34883444,59.62790198,1.348834436,0.000445068,101.6077081,102.6378593,123.160415,120,799.7623462
1,2094,887.0529264,488.6499669,8.040925583,15.33841285,59.60914312,1.338412847,0.000322378,101.3649087,102.3877935,123.1361468,120,799.7626686
1,2095,884.9567204,487.6343348,8.041953084,15.32807483,59.59053469,1.328074827,0.000232346,101.1240336,102.1396658,123.1120705,120,799.762901
1,2096,882.8771039,486.6259333,8.042974862,15.31781961,59.5720753,1.317819612,0.000166622,100.8850661,101.8934676,123.0881846,120,799.7630676
1,2097,880.8139344,485.6247344,8.043990939,15.30764645,59.55376361,1.307646447,0.000118893,100.6479898,101.6491888,123.0644874,120,799.7631865
1,2098,878.7670711,484.6307049,8.045001341,15.29755459,59.53559826,1.297554588,8.44E-05,100.4127885,101.406818,123.0409772,120,799.7632709
1,2099,876.7363751,483.6438079,8.04600609,15.2875433,59.51757794,1.287543301,5.96E-05,100.1794461,101.1663431,123.0176525,120,799.7633305
1,2100,874.7217094,482.6640038,8.047005211,15.27761186,59.49970136,1.277611864,4.19E-05,99.94794677,100.9277509,122.9945118,120,799.7633725
1,2101,872.7229383,481.6912507,8.047998725,15.26775957,59.48196722,1.267759566,2.93E-05,99.71827487,100.691028,122.9715535,120,799.7634018
1,2102,870.7399282,480.7255052,8.048986656,15.2579857,59.46437427,1.257985705,2.04E-05,99.49041497,100.4561605,122.948776,120,799.7634222
1,2103,868.7725469,479.7667228,8.049969027,15.24828959,59.44692126,1.24828959,1.41E-05,99.26435182,100.2231342,122.9261778,120,799.7634363
1,2104,866.8206638,478.8148582,8.05094586,15.23867054,59.42960697,1.238670541,9.73E-06,99.04007035,99.99193499,122.9037576,120,799.763446
1,2105,864.8841495,477.8698655,8.051917178,15.22912789,59.41243019,1.229127885,6.67E-06,98.81755567,99.76254838,122.8815137,120,799.7634527
1,2106,862.9628763,476.9316985,8.052883003,15.21966096,59.39538973,1.219660959,4.55E-06,98.59679304,99.53495999,122.8594447,120,799.7634573
1,2107,861.0567177,476.000311,8.053843356,15.21026911,59.37848439,1.210269107,3.09E-06,98.3777679,99.30915541,122.8375492,120,799.7634604
1,2108,859.1655485,475.0756566,8.054798262,15.20095168,59.36171303,1.200951682,2.09E-06,98.16046582,99.08512027,122.8158257,120,799.7634624
1,2109,857.2892448,474.1576888,8.05574774,15.19170805,59.34507448,1.191708045,1.40E-06,97.94487253,98.86284027,122.7942729,120,799.7634638
1,2110,855.4276837,473.2463616,8.056691815,15.18253756,59.32856762,1.182537565,9.38E-07,97.73097391,98.64230116,122.7728893,120,799.7634648
1,2111,853.5807437,472.3416287,8.057630507,15.17343961,59.31219131,1.173439615,6.24E-07,97.51875594,98.4234888,122.7516735,120,799.7634654
1,2112,851.7483042,471.4434443,8.058563838,15.16441358,59.29594444,1.164413577,4.13E-07,97.30820478,98.20638914,122.7306242,120,799.7634658
1,2113,849.930246,470.5517628,8.059491831,15.15545884,59.27982591,1.155458841,2.72E-07,97.09930668,97.99098821,122.70974,120,799.7634661
1,2114,848.1264508,469.6665387,8.060414508,15.1465748,59.26383464,1.146574802,1.78E-07,96.89204805,97.77727218,122.6890195,120,799.7634663
1,2115,846.3368013,468.7877268,8.06133189,15.13776086,59.24796955,1.13776086,1.16E-07,96.68641539,97.56522732,122.6684615,120,799.7634664
1,2116,844.5611815,467.9152821,8.062244,15.12901642,59.23222956,1.129016424,7.55E-08,96.48239535,97.35483999,122.6480645,120,799.7634665
1,2117,842.7994763,467.0491601,8.063150859,15.12034091,59.21661363,1.120340907,4.87E-08,96.2799747,97.14609671,122.6278273,120,799.7634665
1,2118,841.0515716,466.1893163,8.064052489,15.11173373,59.20112071,1.111733729,3.13E-08,96.0791403,96.93898406,122.6077485,120,799.7634665
1,2119,839.3173543,465.3357067,8.064948913,15.10319432,59.18574977,1.103194316,2.00E-08,95.87987916,96.73348877,122.5878269,120,799.7634666
1,2120,837.5967124,464.4882874,8.065840152,15.0947221,59.17049978,1.094722099,1.27E-08,95.68217839,96.52959768,122.5680612,120,799.7634666
1,2121,835.8895348,463.6470149,8.066726228,15.08631651,59.15536972,1.086316514,8.05E-09,95.48602521,96.32729772,122.5484501,120,799.7634666
1,2122,834.1957115,462.8118459,8.067607163,15.077977,59.14035861,1.077977004,5.07E-09,95.29140697,96.12657596,122.5289923,120,799.7634666
1,2123,832.5151333,461.9827375,8.068482979,15.06970302,59.12546543,1.069703018,3.18E-09,95.09831111,95.92741957,122.5096867,120,799.7634666
1,2124,830.847692,461.1596468,8.069353698,15.06149401,59.11068921,1.061494007,1.98E-09,94.90672519,95.72981584,122.4905319,120,799.7634666
1,2125,829.1932806,460.3425316,8.070219342,15.05334943,59.09602898,1.053349432,1.23E-09,94.71663689,95.53375214,122.4715267,120,799.7634666
1,2126,827.5517926,459.5313496,8.071079932,15.04526876,59.08148376,1.045268756,7.58E-10,94.52803399,95.33921599,122.45267,120,799.7634666
1,2127,825.9231228,458.7260589,8.071935491,15.03725145,59.06705261,1.037251447,4.66E-10,94.34090436,95.146195,122.4339604,120,799.7634666
1,2128,824.3071668,457.9266181,8.07278604,15.02929698,59.05273457,1.029296981,2.85E-10,94.155236,94.95467688,122.4153969,120,799.7634666
1,2129,822.703821,457.1329856,8.073631601,15.02140483,59.0385287,1.021404835,1.73E-10,93.97101702,94.76464945,122.3969782,120,799.7634666
1,2130,821.1129829,456.3451206,8.074472197,15.01357449,59.02443409,1.013574494,1.05E-10,93.7882356,94.57610064,122.3787032,120,799.7634666
1,2131,819.5345508,455.5629821,8.075307848,15.00580545,59.0104498,1.005805447,6.30E-11,93.60688005,94.38901849,122.3605706,120,799.7634666
1,2132,817.9684237,454.7865298,8.076138577,14.99809719,58.99657494,0.998097187,3.78E-11,93.42693879,94.20339114,122.3425794,120,799.7634666
1,2133,816.4145019,454.0157233,8.076964405,14.99044921,58.98280858,0.990449213,2.25E-11,93.24840031,94.01920681,122.3247283,120,799.7634666
1,2134,814.8726862,453.2505227,8.077785355,14.98286103,58.96914985,0.982861028,1.33E-11,93.07125322,93.83645385,122.3070163,120,799.7634666
1,2135,813.3428784,452.4908882,8.078601447,14.97533214,58.95559785,0.97533214,7.88E-12,92.89548623,93.65512071,122.2894423,120,799.7634666
1,2136,811.8249812,451.7367804,8.079412705,14.96786206,58.94215171,0.967862061,4.62E-12,92.72108814,93.47519591,122.272005,120,799.7634666
1,2137,810.318898,450.9881601,8.080219148,14.96045031,58.92881055,0.960450307,2.70E-12,92.54804785,93.29666811,122.2547035,120,799.7634666
1,2138,808.8245331,450.2449885,8.0810208,14.9530964,58.91557352,0.953096401,1.57E-12,92.37635437,93.11952603,122.2375365,120,799.7634666
1,2139,807.3417918,449.5072267,8.081817682,14.94579987,58.90243976,0.945799867,9.08E-13,92.20599677,92.94375851,122.2205031,120,799.7634666
1,2140,805.8705799,448.7748365,8.082609815,14.93856024,58.88940842,0.938560236,5.23E-13,92.03696426,92.76935448,122.2036021,120,799.7634666
1,2141,804.4108044,448.0477797,8.083397221,14.93137704,58.87647868,0.931377042,2.99E-13,91.86924611,92.59630296,122.1868324,120,799.7634666
1,2142,802.9623727,447.3260183,8.084179921,14.92424982,58.86364968,0.924249823,1.71E-13,91.7028317,92.42459308,122.1701931,120,799.7634666
1,2143,801.5251932,446.6095147,8.084957938,14.91717812,58.85092062,0.917178123,9.67E-14,91.53771048,92.25421403,122.153683,120,799.7634666
1,2144,800.0991751,445.8982316,8.085731293,14.91016149,58.83829068,0.910161487,5.45E-14,91.37387202,92.08515513,122.1373012,120,799.7634666
1,2145,798.6842284,445.1921318,8.086500007,14.90319947,58.82575904,0.903199468,3.06E-14,91.21130596,91.91740577,122.1210465,120,799.7634666
1,2146,797.2802639,444.4911784,8.087264102,14.89629162,58.81332492,0.89629162,1.71E-14,91.05000204,91.75095543,122.104918,120,799.7634666
1,2147,795.8871929,443.7953348,8.0880236,14.8894375,58.8009875,0.889437502,9.50E-15,90.88995008,91.5857937,122.0889146,120,799.7634666
1,2148,794.5049278,443.1045646,8.088778521,14.88263668,58.78874602,0.882636677,5.25E-15,90.73113999,91.42191022,122.0730353,120,799.7634666
1,2149,793.1333816,442.4188316,8.089528887,14.87588871,58.77659968,0.875888712,2.89E-15,90.57356177,91.25929477,122.0572792,120,799.7634666
1,2150,791.772468,441.7380999,8.09027472,14.86919318,58.76454772,0.869193177,1.58E-15,90.4172055,91.09793718,122.0416452,120,799.7634666
1,2151,790.4221016,441.0623339,8.09101604,14.86254965,58.75258937,0.862549648,8.62E-16,90.26206136,90.93782736,122.0261324,120,799.7634666
1,2152,789.0821975,440.3914982,8.09175287,14.8559577,58.74072386,0.855957702,4.67E-16,90.10811958,90.77895534,122.0107398,120,799.7634666
1,2153,787.7526718,439.7255575,8.092485231,14.84941692,58.72895046,0.849416923,2.52E-16,89.95537052,90.62131121,121.9954664,120,799.7634666
1,2154,786.433441,439.0644769,8.093213143,14.84292689,58.71726841,0.842926894,1.35E-16,89.80380458,90.46488516,121.9803113,120,799.7634666
1,2155,785.1244226,438.4082217,8.093936629,14.83648721,58.70567697,0.836487207,7.22E-17,89.65341228,90.30966744,121.9652735,120,799.7634666
1,2156,783.8255347,437.7567575,8.094655708,14.83009745,58.69417542,0.830097454,3.83E-17,89.50418418,90.1556484,121.9503521,120,799.7634666
1,2157,782.5366961,437.11005,8.095370403,14.82375723,58.68276302,0.823757232,2.03E-17,89.35611096,90.00281846,121.9355462,120,799.7634666
1,2158,781.2578262,436.4680652,8.096080735,14.81746614,58.67143905,0.81746614,1.07E-17,89.20918335,89.85116815,121.9208547,120,799.7634666
1,2159,779.9888452,435.8307694,8.096786724,14.81122378,58.66020281,0.811223783,5.58E-18,89.06339218,89.70068805,121.9062769,120,799.7634666
1,2160,778.7296739,435.1981289,8.097488392,14.80502977,58.64905358,0.805029769,2.91E-18,88.91872835,89.55136882,121.8918117,120,799.7634666
1,2161,777.4802339,434.5701105,8.098185759,14.79888371,58.63799067,0.798883706,1.51E-18,88.77518282,89.40320121,121.8774584,120,799.7634666
1,2162,776.2404473,433.9466811,8.098878847,14.79278521,58.62701338,0.792785211,7.76E-19,88.63274666,89.25617606,121.863216,120,799.7634666
1,2163,775.010237,433.3278078,8.099567677,14.7867339,58.61612102,0.786733899,3.98E-19,88.49141099,89.11028426,121.8490835,120,799.7634666
1,2164,773.7895265,432.7134581,8.100252269,14.78072939,58.60531291,0.780729392,2.03E-19,88.35116702,88.96551679,121.8350603,120,799.7634666
1,2165,772.57824,432.1035994,8.100932644,14.77477131,58.59458836,0.774771314,1.03E-19,88.21200603,88.8218647,121.8211452,120,799.7634666
1,2166,771.3763021,431.4981996,8.101608823,14.76885929,58.58394672,0.768859291,5.22E-20,88.07391936,88.67931914,121.8073376,120,799.7634666
1,2167,770.1836384,430.8972268,8.102280827,14.76299296,58.57338732,0.762992955,2.62E-20,87.93689844,88.5378713,121.7936366,120,799.7634666
1,2168,769.0001749,430.3006491,8.102948677,14.75717194,58.56290949,0.757171939,1.31E-20,87.80093478,88.39751246,121.7800412,120,799.7634666
1,2169,767.8258382,429.708435,8.103612393,14.75139588,58.55251258,0.75139588,6.53E-21,87.66601993,88.25823397,121.7665507,120,799.7634666
1,2170,766.6605557,429.1205533,8.104271996,14.74566442,58.54219595,0.745664418,3.24E-21,87.53214555,88.12002726,121.7531642,120,799.7634666
1,2171,765.5042552,428.5369729,8.104927507,14.7399772,58.53195895,0.739977197,1.60E-21,87.39930335,87.98288383,121.7398809,120,799.7634666
1,2172,764.3568654,427.9576627,8.105578945,14.73433386,58.52180095,0.734333861,7.82E-22,87.2674851,87.84679524,121.7267,120,799.7634666
1,2173,763.2183152,427.3825922,8.106226332,14.72873406,58.51172131,0.728734061,3.82E-22,87.13668265,87.71175314,121.7136206,120,799.7634666
1,2174,762.0885345,426.8117309,8.106869688,14.72317745,58.50171941,0.723177448,1.85E-22,87.00688794,87.57774922,121.700642,120,799.7634666
1,2175,760.9674535,426.2450486,8.107509033,14.71766368,58.49179462,0.717663678,8.95E-23,86.87809293,87.44477527,121.6877634,120,799.7634666
1,2176,759.8550031,425.6825152,8.108144388,14.71219241,58.48194634,0.712192409,4.30E-23,86.7502897,87.31282313,121.6749838,120,799.7634666
1,2177,758.7511147,425.1241008,8.108775774,14.7067633,58.47217394,0.706763302,2.06E-23,86.62347035,87.18188472,121.6623027,120,799.7634666
1,2178,757.6557205,424.5697759,8.109403209,14.70137602,58.46247684,0.701376021,9.80E-24,86.49762708,87.05195202,121.6497192,120,799.7634666
1,2179,756.5687531,424.0195109,8.110026715,14.69603023,58.45285442,0.696030232,4.64E-24,86.37275214,86.92301707,121.6372324,120,799.7634666
1,2180,755.4901455,423.4732768,8.110646312,14.69072561,58.44330609,0.690725606,2.19E-24,86.24883785,86.795072,121.6248417,120,799.7634666
1,2181,754.4198316,422.9310444,8.11126202,14.68546181,58.43383126,0.685461814,1.03E-24,86.12587659,86.66810897,121.6125463,120,799.7634666
1,2182,753.3577456,422.3927849,8.111873858,14.68023853,58.42442936,0.680238532,4.78E-25,86.0038608,86.54212024,121.6003454,120,799.7634666
1,2183,752.3038224,421.8584698,8.112481847,14.67505544,58.41509979,0.675055438,2.22E-25,85.882783,86.41709812,121.5882383,120,799.7634666
1,2184,751.2579973,421.3280706,8.113086008,14.66991221,58.40584198,0.669912213,1.03E-25,85.76263575,86.29303497,121.5762243,120,799.7634666
1,2185,750.2202063,420.8015591,8.113686359,14.66480854,58.39665537,0.664808539,4.71E-26,85.64341169,86.16992324,121.5643025,120,799.7634666
1,2186,749.1903859,420.2789072,8.11428292,14.6597441,58.38753939,0.659744104,2.15E-26,85.52510352,86.04775542,121.5524723,120,799.7634666
1,2187,748.168473,419.7600871,8.114875712,14.6547186,58.37849347,0.654718595,9.80E-27,85.40770399,85.92652408,121.540733,120,799.7634666
1,2188,747.1544051,419.2450711,8.115464754,14.6497317,58.36951707,0.649731704,4.44E-27,85.29120592,85.80622184,121.5290838,120,799.7634666
1,2189,746.1481203,418.733832,8.116050067,14.64478313,58.36060963,0.644783126,2.00E-27,85.17560218,85.68684137,121.517524,120,799.7634666
1,2190,745.149557,418.2263422,8.116631668,14.63987256,58.3517706,0.639872556,8.96E-28,85.06088571,85.56837543,121.506053,120,799.7634666
1,2191,744.1586545,417.7225749,8.117209579,14.63499969,58.34299945,0.634999693,4.00E-28,84.9470495,85.45081683,121.4946699,120,799.7634666
1,2192,743.1753521,417.2225031,8.117783818,14.63016424,58.33429563,0.63016424,1.77E-28,84.83408661,85.33415841,121.4833742,120,799.7634666
1,2193,742.19959,416.7261001,8.118354406,14.6253659,58.32565862,0.6253659,7.83E-29,84.72199014,85.21839311,121.472165,120,799.7634666
1,2194,741.2313088,416.2333395,8.118921361,14.62060438,58.31708788,0.620604379,3.44E-29,84.61075326,85.10351391,121.4610419,120,799.7634666
1,2195,740.2704494,415.7441949,8.119484702,14.61587939,58.3085829,0.615879388,1.50E-29,84.5003692,84.98951384,121.450004,120,799.7634666
1,2196,739.3169535,415.2586401,8.120044451,14.61119064,58.30014315,0.611190637,6.54E-30,84.39083124,84.87638601,121.4390507,120,799.7634666
1,2197,738.370763,414.7766492,8.120600624,14.60653784,58.29176811,0.60653784,2.83E-30,84.2821327,84.76412356,121.4281813,120,799.7634666
1,2198,737.4318205,414.2981965,8.121153242,14.60192071,58.28345728,0.601920714,1.22E-30,84.17426699,84.6527197,121.4173952,120,799.7634666
1,2199,736.5000689,413.8232564,8.121702324,14.59733898,58.27521016,0.597338976,5.22E-31,84.06722754,84.5421677,121.4066918,120,799.7634666
1,2200,735.5754517,413.3518033,8.122247889,14.59279235,58.26702623,0.592792349,2.23E-31,83.96100786,84.43246087,121.3960703,120,799.7634666
2,1750,614.8923822,350.11,8.200076003,14.00001843,57.20003318,1.84E-05,0.013377922,70.11,70,120.0109957,120,0.013377922
2,1751,614.8193486,350.1869814,8.200127589,13.99949344,57.19908819,-0.000506561,0.013716586,70.09773157,70.02075019,120.0097689,120,0.027094508
2,1752,614.7703682,350.2410893,8.200162189,13.99913716,57.19844688,-0.000862843,0.014063823,70.08940574,70.03529784,120.0089363,120,0.041158331
2,1753,614.7381382,350.2793612,8.200184958,13.99889822,57.19801679,-0.001101784,0.01441985,70.08382198,70.04555005,120.0083779,120,0.055578181
2,1754,614.7175945,350.3066793,8.200199472,13.99874099,57.19773378,-0.001259012,0.014784891,70.08014776,70.05282966,120.0080105,120,0.070363072
2,1755,614.705226,350.3264308,8.20020821,13.99864077,57.19755338,-0.001359231,0.015159172,70.07780578,70.05805433,120.0077763,120,0.085522244
2,1756,614.6985986,350.3409658,8.200212893,13.99858043,57.19744478,-0.001419569,0.015542928,70.07639576,70.0618607,120.0076353,120,0.101065172
2,1757,614.6960255,350.3519155,8.200214711,13.9985481,57.19738658,-0.0014519,0.015936399,70.07564024,70.06469056,120.0075597,120,0.117001571
2,1758,614.6963385,350.3604119,8.20021449,13.99853555,57.19736399,-0.001464452,0.016339831,70.07534691,70.06685048,120.0075304,120,0.133341402
2,1759,614.6987288,350.3672412,8.200212801,13.99853708,57.19736674,-0.001462925,0.016753476,70.07538259,70.06855332,120.007534,120,0.150094878
2,1760,614.7026369,350.3729494,8.20021004,13.99854874,57.19738772,-0.001451264,0.017177592,70.07565508,70.06994688,120.0075612,120,0.16727247
2,1761,614.7076769,350.3779161,8.200206479,13.9985678,57.19742204,-0.001432199,0.017612445,70.07610061,70.07113389,120.0076058,120,0.184884915
2,1762,614.7135826,350.3824055,8.200202306,13.99859239,57.1974663,-0.001407613,0.018058306,70.07667517,70.07218576,120.0076632,120,0.202943221
2,1763,614.7201713,350.3866017,8.200197652,13.9986212,57.19751815,-0.001378803,0.018515454,70.07734841,70.07315223,120.0077306,120,0.221458675
2,1764,614.7273183,350.3906332,8.200192602,13.99865334,57.19757601,-0.001346661,0.018984175,70.07809953,70.07406801,120.0078057,120,0.24044285
2,1765,614.734939,350.3945902,8.200187218,13.9986882,57.19763877,-0.001311796,0.019464762,70.07891428,70.07495734,120.0078871,120,0.259907612
2,1766,614.7429767,350.3985359,8.20018154,13.99872538,57.19770568,-0.00127462,0.019957515,70.07978304,70.07583727,120.007974,120,0.279865127
2,1767,614.7513942,350.4025155,8.200175593,13.99876459,57.19777626,-0.001235409,0.020462742,70.08069934,70.07671981,120.0080656,120,0.300327869
2,1768,614.760168,350.4065609,8.200169395,13.99880565,57.19785018,-0.001194345,0.020980758,70.08165894,70.07761352,120.0081616,120,0.321308627
2,1769,614.7692836,350.4106955,8.200162956,13.99884846,57.19792722,-0.001151544,0.021511889,70.08265915,70.07852455,120.0082616,120,0.342820516
2,1770,614.7787336,350.4149364,8.20015628,13.99889292,57.19800726,-0.001107075,0.022056465,70.08369834,70.07945739,120.0083655,120,0.364876981
2,1771,614.7885149,350.4192967,8.20014937,13.99893902,57.19809024,-0.001060975,0.022614827,70.08477563,70.08041539,120.0084733,120,0.387491808
2,1772,614.7986279,350.4237863,8.200142226,13.99898674,57.19817613,-0.001013259,0.023187324,70.0858907,70.0814011,120.0085848,120,0.410679132
2,1773,614.8090751,350.4284133,8.200134846,13.99903608,57.19826494,-0.000963925,0.023774314,70.08704358,70.08241654,120.0087001,120,0.434453445
2,1774,614.8198609,350.4331845,8.200127227,13.99908704,57.19835667,-0.00091296,0.024376164,70.08823456,70.08346336,120.0088192,120,0.458829609
2,1775,614.8309908,350.4381057,8.200119366,13.99913966,57.19845138,-0.000860343,0.024993249,70.08946414,70.08454294,120.0089421,120,0.483822858
2,1776,614.8424714,350.4431821,8.200111256,13.99919395,57.19854911,-0.000806048,0.025625956,70.09073295,70.08565653,120.009069,120,0.509448814
2,1777,614.8543097,350.4484186,8.200102894,13.99924996,57.19864992,-0.000750042,0.02627468,70.09204174,70.08680524,120.0091999,120,0.535723494
2,1778,614.8665135,350.4538198,8.200094274,13.99930771,57.19875388,-0.000692291,0.026939827,70.0933913,70.08799013,120.0093348,120,0.562663321
2,1779,614.879091,350.4593901,8.200085391,13.99936724,57.19886104,-0.000632757,0.027621812,70.09478254,70.0892122,120.009474,120,0.590285133
2,1780,614.8920508,350.465134,8.200076237,13.9994286,57.19897148,-0.0005714,0.028321061,70.09621638,70.09047246,120.0096173,120,0.618606195
2,1781,614.9054018,350.471056,8.200066808,13.99949182,57.19908528,-0.000508178,0.029038013,70.09769379,70.09177188,120.0097651,120,0.647644207
2,1782,614.9191533,350.4771603,8.200057095,13.99955695,57.19920251,-0.000443047,0.029773113,70.09921581,70.09311145,120.0099173,120,0.677417321
2,1783,614.9333148,350.4834516,8.200047094,13.99962404,57.19932327,-0.000375963,0.030526823,70.10078348,70.09449217,120.010074,120,0.707944144
2,1784,614.9478961,350.4899345,8.200036796,13.99969312,57.19944762,-0.000306879,0.031299614,70.10239789,70.09591506,120.0102355,120,0.739243758
2,1785,614.9629073,350.4966135,8.200026195,13.99976425,57.19957566,-0.000235747,0.032091967,70.10406015,70.09738113,120.0104017,120,0.771335725
2,1786,614.9783589,350.5034935,8.200015283,13.99983748,57.19970747,-0.000162517,0.032904379,70.10577143,70.09889145,120.0105728,120,0.804240104
2,1787,614.9942614,350.5105793,8.200004052,13.99991286,57.19984315,-8.71E-05,0.033737357,70.10753291,70.10044708,120.010749,120,0.837977461
2,1788,615.0106259,350.517876,8.199992496,13.99999044,57.19998279,-9.56E-06,0.034591423,70.1093458,70.10204914,120.0109303,120,0.872568884
2,1789,615.0274636,350.5253886,8.199980606,14.00007027,57.20012648,7.03E-05,0.035467109,70.11121135,70.10369874,120.0111168,120,0.908035992
2,1790,615.044786,350.5331224,8.199968375,14.00015241,57.20027434,0.000152409,0.036364963,70.11313085,70.10539704,120.0113088,120,0.944400955
2,1791,615.0626049,350.5410828,8.199955793,14.00023691,57.20042644,0.000236913,0.037285546,70.1151056,70.10714522,120.0115062,120,0.981686501
2,1792,615.0809325,350.5492752,8.199942852,14.00032384,57.20058291,0.000323839,0.038229434,70.11713696,70.1089445,120.0117094,120,1.019915935
2,1793,615.0997812,350.5577054,8.199929543,14.00041325,57.20074384,0.000413247,0.039197217,70.1192263,70.11079612,120.0119183,120,1.059113152
2,1794,615.1191638,350.5663791,8.199915858,14.0005052,57.20090935,0.000505197,0.040189499,70.12137506,70.11270136,120.0121332,120,1.099302652
2,1795,615.1390934,350.5753022,8.199901788,14.00059975,57.20107955,0.000599752,0.041206901,70.12358467,70.11466152,120.0123542,120,1.140509553
2,1796,615.1595834,350.5844809,8.199887322,14.00069697,57.20125455,0.000696974,0.042250059,70.12585665,70.11667794,120.0125813,120,1.182759612
2,1797,615.1806476,350.5939214,8.199872451,14.00079693,57.20143448,0.000796931,0.043319624,70.12819251,70.11875201,120.0128149,120,1.226079236
2,1798,615.2023001,350.6036301,8.199857165,14.00089969,57.20161944,0.000899689,0.044416266,70.13059383,70.12088512,120.0130551,120,1.270495502
2,1799,615.2245554,350.6136136,8.199841455,14.00100532,57.20180957,0.001005317,0.045540669,70.13306221,70.12307874,120.0133019,120,1.316036171
2,1800,615.2474283,350.6238786,8.199825309,14.00111389,57.20200499,0.001113885,0.046693536,70.13559931,70.12533433,120.0135556,120,1.362729707
2,1801,615.2709342,350.634432,8.199808717,14.00122547,57.20220584,0.001225467,0.047875589,70.13820683,70.12765343,120.0138164,120,1.410605296
2,1802,615.2950885,350.6452809,8.199791667,14.00134014,57.20241224,0.001340136,0.049087565,70.14088649,70.13003758,120.0140843,120,1.459692862
2,1803,615.3199074,350.6564326,8.19977415,14.00145797,57.20262434,0.001457968,0.050330223,70.14364009,70.13248841,120.0143597,120,1.510023085
2,1804,615.3454072,350.6678945,8.199756152,14.00157904,57.20284228,0.001579043,0.051604339,70.14646944,70.13500753,120.0146426,120,1.561627423
2,1805,615.3716048,350.6796743,8.199737663,14.00170344,57.20306619,0.001703439,0.052910709,70.14937642,70.13759665,120.0149333,120,1.614538132
2,1806,615.3985175,350.6917798,8.19971867,14.00183124,57.20329623,0.001831239,0.05425015,70.15236295,70.14025748,120.015232,120,1.668788281
2,1807,615.426163,350.704219,8.199699161,14.00196253,57.20353255,0.001962528,0.055623499,70.155431,70.14299179,120.0155388,120,1.72441178
2,1808,615.4545595,350.7170002,8.199679122,14.00209739,57.20377531,0.002097392,0.057031614,70.15858259,70.1458014,120.0158539,120,1.781443394
2,1809,615.4837257,350.7301318,8.199658542,14.00223592,57.20402465,0.002235919,0.058475376,70.16181979,70.14868817,120.0161776,120,1.839918771
2,1810,615.5136805,350.7436225,8.199637406,14.0023782,57.20428076,0.002378201,0.059955688,70.16514473,70.15165401,120.0165101,120,1.899874458
2,1811,615.5444437,350.7574812,8.1996157,14.00252433,57.20454379,0.00252433,0.061473473,70.16855958,70.15470087,120.0168516,120,1.961347931
2,1812,615.5760352,350.771717,8.199593412,14.0026744,57.20481392,0.002674403,0.063029681,70.17206658,70.15783078,120.0172023,120,2.024377613
2,1813,615.6084758,350.7863392,8.199570525,14.00282852,57.20509133,0.002828516,0.064625285,70.17566802,70.16104577,120.0175625,120,2.089002898
2,1814,615.6417866,350.8013575,8.199547026,14.00298677,57.20537619,0.002986772,0.066261282,70.17936624,70.16434797,120.0179323,120,2.15526418
2,1815,615.6759891,350.8167816,8.199522899,14.00314927,57.20566869,0.003149273,0.067938695,70.18316367,70.16773955,120.018312,120,2.223202875
2,1816,615.7111057,350.8326217,8.199498129,14.00331612,57.20596902,0.003316124,0.069658571,70.18706276,70.17122271,120.0187019,120,2.292861446
2,1817,615.7471591,350.848888,8.199472699,14.00348743,57.20627738,0.003487434,0.071421986,70.19106605,70.17479974,120.0191022,120,2.364283432
2,1818,615.7841728,350.8655912,8.199446594,14.00366331,57.20659397,0.003663314,0.073230042,70.19517614,70.17847297,120.0195133,120,2.437513474
2,1819,615.8221705,350.8827421,8.199419796,14.00384388,57.20691898,0.003843878,0.07508387,70.19939569,70.1822448,120.0199352,120,2.512597344
2,1820,615.861177,350.9003518,8.199392288,14.00402924,57.20725264,0.004029244,0.076984627,70.20372744,70.18611768,120.0203684,120,2.589581971
